,CountyCode,DistrictCode,CountyName,DistrictName,Cumulative Enrollment,Total Suspensions,Unduplicated Count of Students Suspended (Total),Unduplicated Count of Students Suspended (Defiance-Only),Suspension Rate (Total),Suspension Count Violent Incident (Injury),Suspension Count Violent Incident (No Injury),Suspension Count Weapons Possession,Suspension Count Illicit Drug-Related,Suspension Count Defiance-Only,Suspension Count Other Reasons,AcademicYear
9699,27,75150.0,Monterey,Big Sur Unified,117,0,0,0,0.0,0,0,0,0,0,0,2020-21
9700,27,65979.0,Monterey,Bradley Union Elementary,72,0,0,0,0.0,0,0,0,0,0,0,2020-21
9701,27,65987.0,Monterey,Carmel Unified,2454,10,10,0,0.4,2,2,2,3,0,1,2020-21
9702,27,65995.0,Monterey,Chualar Union,325,0,0,0,0.0,0,0,0,0,0,0,2020-21
9703,27,75473.0,Monterey,Gonzales Unified,2299,3,3,0,0.1,0,2,0,1,0,0,2020-21
9704,27,66027.0,Monterey,Graves Elementary,40,0,0,0,0.0,0,0,0,0,0,0,2020-21
9705,27,66035.0,Monterey,Greenfield Union Elementary,3574,0,0,0,0.0,0,0,0,0,0,0,2020-21
9706,27,66050.0,Monterey,King City Union,2638,3,3,0,0.1,0,1,2,0,0,0,2020-21
9707,27,66076.0,Monterey,Lagunita Elementary,96,0,0,0,0.0,0,0,0,0,0,0,2020-21
9708,27,66084.0,Monterey,Mission Union Elementary,123,0,0,0,0.0,0,0,0,0,0,0,2020-21
9709,27,10272.0,Monterey,Monterey County Office of Education,1993,4,4,1,0.2,0,1,0,1,1,1,2020-21
9710,27,66092.0,Monterey,Monterey Peninsula Unified,10532,3,3,0,0.0,0,3,0,0,0,0,2020-21
9711,27,73825.0,Monterey,North Monterey County Unified,4750,1,1,0,0.0,0,0,0,1,0,0,2020-21
9712,27,66134.0,Monterey,Pacific Grove Unified,1979,1,1,0,0.1,0,1,0,0,0,0,2020-21
9713,27,66142.0,Monterey,Salinas City Elementary,8548,15,13,0,0.2,1,7,1,5,0,1,2020-21
9714,27,66159.0,Monterey,Salinas Union High,17054,5,5,0,0.0,0,4,0,1,0,0,2020-21
9715,27,66167.0,Monterey,San Antonio Union Elementary,138,1,1,0,0.7,0,1,0,0,0,0,2020-21
9716,27,66175.0,Monterey,San Ardo Union Elementary,119,1,1,0,0.8,0,1,0,0,0,0,2020-21
9717,27,66183.0,Monterey,San Lucas Union Elementary,75,2,2,0,2.7,0,2,0,0,0,0,2020-21
9718,27,66191.0,Monterey,Santa Rita Union Elementary,3588,0,0,0,0.0,0,0,0,0,0,0,2020-21
9719,27,75440.0,Monterey,Soledad Unified,4981,1,1,0,0.0,0,0,0,1,0,0,2020-21
9720,27,66068.0,Monterey,South Monterey County Joint Union High,2760,0,0,0,0.0,0,0,0,0,0,0,2020-21
9721,27,66225.0,Monterey,Spreckels Union Elementary,993,0,0,0,0.0,0,0,0,0,0,0,2020-21
9722,27,66233.0,Monterey,Washington Union Elementary,817,2,2,0,0.2,0,1,0,1,0,0,2020-21
9723,28,66241.0,Napa,Calistoga Joint Unified,882,2,2,1,0.2,0,0,0,1,1,0,2020-21
9724,28,66258.0,Napa,Howell Mountain Elementary,105,0,0,0,0.0,0,0,0,0,0,0,2020-21
9725,28,10280.0,Napa,Napa County Office of Education,146,6,4,1,2.7,0,5,0,0,1,0,2020-21
9726,28,66266.0,Napa,Napa Valley Unified,17604,12,12,0,0.1,0,6,2,2,0,2,2020-21
9727,28,66282.0,Napa,Pope Valley Union Elementary,58,1,1,0,1.7,0,0,0,0,0,1,2020-21
9728,28,66290.0,Napa,Saint Helena Unified,1246,2,2,0,0.2,0,2,0,0,0,0,2020-21
9729,29,66316.0,Nevada,Chicago Park Elementary,175,1,1,0,0.6,0,0,0,0,0,1,2020-21
9730,29,66324.0,Nevada,Clear Creek Elementary,179,0,0,0,0.0,0,0,0,0,0,0,2020-21
9731,29,66332.0,Nevada,Grass Valley Elementary,1806,3,3,0,0.2,0,1,0,1,0,1,2020-21
9732,29,66340.0,Nevada,Nevada City Elementary,751,1,1,0,0.1,0,0,0,1,0,0,2020-21
9733,29,10298.0,Nevada,Nevada County Office of Education,4187,1,1,0,0.0,1,0,0,0,0,0,2020-21
9734,29,66357.0,Nevada,Nevada Joint Union High,2810,19,17,1,0.6,2,6,1,7,1,2,2020-21
9735,29,76877.0,Nevada,Penn Valley Union Elementary,642,1,1,0,0.2,0,1,0,0,0,0,2020-21
9736,29,66373.0,Nevada,Pleasant Ridge Union Elementary,1348,7,7,1,0.5,0,3,0,3,1,0,2020-21
9737,29,66415.0,Nevada,Twin Ridges Elementary,99,0,0,0,0.0,0,0,0,0,0,0,2020-21
9738,29,66407.0,Nevada,Union Hill Elementary,748,11,10,0,1.3,2,8,1,0,0,0,2020-21
9739,30,66423.0,Orange,Anaheim Elementary,16816,3,2,0,0.0,2,1,0,0,0,0,2020-21
9740,30,66431.0,Orange,Anaheim Union High,29828,0,0,0,0.0,0,0,0,0,0,0,2020-21
9741,30,66449.0,Orange,Brea-Olinda Unified,6194,20,18,0,0.3,1,16,2,1,0,0,2020-21
9742,30,66456.0,Orange,Buena Park Elementary,4345,0,0,0,0.0,0,0,0,0,0,0,2020-21
9743,30,66464.0,Orange,Capistrano Unified,52717,304,260,7,0.5,16,160,16,89,8,15,2020-21
9744,30,66472.0,Orange,Centralia Elementary,4233,2,2,0,0.0,0,2,0,0,0,0,2020-21
9745,30,66480.0,Orange,Cypress Elementary,3660,3,3,0,0.1,1,2,0,0,0,0,2020-21
9746,30,66498.0,Orange,Fountain Valley Elementary,6355,7,6,0,0.1,0,5,1,0,0,1,2020-21
9747,30,66506.0,Orange,Fullerton Elementary,12676,13,9,0,0.1,0,7,2,2,0,2,2020-21
9748,30,66514.0,Orange,Fullerton Joint Union High,13864,99,91,2,0.7,4,34,13,40,2,6,2020-21
9749,30,66522.0,Orange,Garden Grove Unified,41156,106,90,6,0.2,9,50,8,18,8,13,2020-21
9750,30,66530.0,Orange,Huntington Beach City Elementary,5818,12,12,0,0.2,0,9,2,1,0,0,2020-21
9751,30,66548.0,Orange,Huntington Beach Union High,15757,12,11,2,0.1,2,4,1,2,2,1,2020-21
9752,30,73650.0,Orange,Irvine Unified,37618,64,52,0,0.1,2,46,2,11,0,3,2020-21
9753,30,66563.0,Orange,La Habra City Elementary,4708,2,2,0,0.0,0,0,0,1,0,1,2020-21
9754,30,66555.0,Orange,Laguna Beach Unified,2756,8,8,1,0.3,0,7,0,0,1,0,2020-21
9755,30,73924.0,Orange,Los Alamitos Unified,9577,24,23,3,0.2,1,8,2,8,3,2,2020-21
9756,30,66589.0,Orange,Magnolia Elementary,5574,0,0,0,0.0,0,0,0,0,0,0,2020-21
9757,30,66597.0,Orange,Newport-Mesa Unified,19395,140,117,26,0.6,10,52,8,30,28,12,2020-21
9758,30,66613.0,Orange,Ocean View,7590,15,12,0,0.2,0,3,1,11,0,0,2020-21
9759,30,10306.0,Orange,Orange County Department of Education,12016,4,4,1,0.0,0,2,0,0,1,1,2020-21
9760,30,66621.0,Orange,Orange Unified,28039,56,53,3,0.2,6,28,6,12,3,1,2020-21
9761,30,66647.0,Orange,Placentia-Yorba Linda Unified,25057,88,81,3,0.3,10,48,14,12,3,1,2020-21
9762,30,73635.0,Orange,Saddleback Valley Unified,25874,89,78,2,0.3,3,49,9,24,2,2,2020-21
9763,30,66670.0,Orange,Santa Ana Unified,47530,9,8,1,0.0,1,3,3,1,1,0,2020-21
9764,30,66696.0,Orange,Savanna Elementary,2046,1,1,0,0.0,0,1,0,0,0,0,2020-21
9765,30,76893.0,Orange,SBE - Magnolia Science Academy Santa Ana,553,0,0,0,0.0,0,0,0,0,0,0,2020-21
9766,30,73643.0,Orange,Tustin Unified,23662,28,23,1,0.1,1,18,1,7,1,0,2020-21
9767,30,66746.0,Orange,Westminster,8869,21,18,4,0.2,0,11,4,2,4,0,2020-21
9768,31,66761.0,Placer,Ackerman Charter,598,0,0,0,0.0,0,0,0,0,0,0,2020-21
9769,31,66779.0,Placer,Alta-Dutch Flat Union Elementary,97,0,0,0,0.0,0,0,0,0,0,0,2020-21
9770,31,66787.0,Placer,Auburn Union Elementary,1871,51,33,4,1.8,30,8,2,5,4,2,2020-21
9771,31,66795.0,Placer,Colfax Elementary,392,1,1,0,0.3,0,0,0,1,0,0,2020-21
9772,31,66803.0,Placer,Dry Creek Joint Elementary,6749,32,29,0,0.4,6,14,10,2,0,0,2020-21
9773,31,66829.0,Placer,Eureka Union,3387,7,6,0,0.2,1,4,0,2,0,0,2020-21
9774,31,66837.0,Placer,Foresthill Union Elementary,434,8,7,1,1.6,0,1,2,4,1,0,2020-21
9775,31,66845.0,Placer,Loomis Union Elementary,2983,14,13,0,0.4,1,9,0,4,0,0,2020-21
9776,31,66852.0,Placer,Newcastle Elementary,2126,4,3,0,0.1,0,4,0,0,0,0,2020-21
9777,31,10314.0,Placer,Placer County Office of Education,770,4,4,0,0.5,0,3,0,0,0,1,2020-21
9778,31,66886.0,Placer,Placer Hills Union Elementary,791,4,4,3,0.5,0,1,0,0,3,0,2020-21
9779,31,66894.0,Placer,Placer Union High,4188,77,67,5,1.6,9,19,2,37,5,5,2020-21
9780,31,75085.0,Placer,Rocklin Unified,14009,130,106,9,0.8,19,66,5,29,9,2,2020-21
9781,31,66910.0,Placer,Roseville City Elementary,11714,81,58,0,0.5,13,60,4,3,0,1,2020-21
9782,31,66928.0,Placer,Roseville Joint Union High,12467,98,86,2,0.7,29,27,2,27,4,9,2020-21
9783,31,66944.0,Placer,Tahoe-Truckee Unified,4334,10,8,0,0.2,3,2,2,3,0,0,2020-21
9784,31,66951.0,Placer,Western Placer Unified,11125,128,115,3,1.0,7,52,18,46,3,2,2020-21
9785,32,10322.0,Plumas,Plumas County Office of Education,36,0,0,0,0.0,0,0,0,0,0,0,2020-21
9786,32,66969.0,Plumas,Plumas Unified,2242,32,25,4,1.1,3,21,1,3,4,0,2020-21
9787,33,66977.0,Riverside,Alvord Unified,18394,18,17,0,0.1,0,10,1,5,0,2,2020-21
9788,33,66985.0,Riverside,Banning Unified,4690,1,1,0,0.0,0,1,0,0,0,0,2020-21
9789,33,66993.0,Riverside,Beaumont Unified,15682,5,5,0,0.0,0,4,1,0,0,0,2020-21
9790,33,31625.0,Riverside,California School for the Deaf-Riverside (State Special Schl),349,0,0,0,0.0,0,0,0,0,0,0,2020-21
9791,33,73676.0,Riverside,Coachella Valley Unified,18071,5,5,1,0.0,3,1,0,0,1,0,2020-21
9792,33,67033.0,Riverside,Corona-Norco Unified,53342,87,77,2,0.1,11,46,4,19,2,5,2020-21
9793,33,67041.0,Riverside,Desert Center Unified,26,0,0,0,0.0,0,0,0,0,0,0,2020-21
9794,33,67058.0,Riverside,Desert Sands Unified,27751,38,37,1,0.1,0,13,9,15,1,0,2020-21
9795,33,67082.0,Riverside,Hemet Unified,22931,11,10,0,0.0,5,6,0,0,0,0,2020-21
9796,33,67090.0,Riverside,Jurupa Unified,19397,4,3,0,0.0,0,4,0,0,0,0,2020-21
9797,33,75176.0,Riverside,Lake Elsinore Unified,22075,0,0,0,0.0,0,0,0,0,0,0,2020-21
9798,33,67116.0,Riverside,Menifee Union Elementary,12954,1,1,0,0.0,0,1,0,0,0,0,2020-21
9799,33,67124.0,Riverside,Moreno Valley Unified,33031,1,1,0,0.0,0,1,0,0,0,0,2020-21
9800,33,75200.0,Riverside,Murrieta Valley Unified,24007,15,15,0,0.1,5,7,2,1,0,0,2020-21
9801,33,67157.0,Riverside,Nuview Union,2228,0,0,0,0.0,0,0,0,0,0,0,2020-21
9802,33,67173.0,Riverside,Palm Springs Unified,22504,13,12,1,0.1,0,9,0,2,1,1,2020-21
9803,33,67181.0,Riverside,Palo Verde Unified,4356,5,5,0,0.1,0,1,1,3,0,0,2020-21
9804,33,67199.0,Riverside,Perris Elementary,5651,1,1,0,0.0,0,1,0,0,0,0,2020-21
9805,33,67207.0,Riverside,Perris Union High,11501,2,2,0,0.0,0,2,0,0,0,0,2020-21
9806,33,10330.0,Riverside,Riverside County Office of Education,13603,7,7,0,0.1,0,6,0,1,0,0,2020-21
9807,33,67215.0,Riverside,Riverside Unified,41751,80,76,1,0.2,13,41,3,20,1,2,2020-21
9808,33,67231.0,Riverside,Romoland Elementary,4294,2,2,0,0.0,0,2,0,0,0,0,2020-21
9809,33,67249.0,Riverside,San Jacinto Unified,12070,6,6,0,0.0,1,2,0,0,0,3,2020-21
9810,33,75192.0,Riverside,Temecula Valley Unified,29750,26,23,0,0.1,6,9,6,5,0,0,2020-21
9811,33,75242.0,Riverside,Val Verde Unified,20144,1,1,0,0.0,0,1,0,0,0,0,2020-21
9812,34,67280.0,Sacramento,Arcohe Union Elementary,500,4,3,1,0.6,0,3,0,0,1,0,2020-21
9813,34,32276.0,Sacramento,California Education Authority (CEA) Headquarters,400,0,0,0,0.0,0,0,0,0,0,0,2020-21
9814,34,73973.0,Sacramento,Center Joint Unified,4429,19,18,4,0.4,4,8,0,0,4,3,2020-21
9815,34,67314.0,Sacramento,Elk Grove Unified,66005,80,77,13,0.1,3,47,6,8,13,3,2020-21
9816,34,67322.0,Sacramento,Elverta Joint Elementary,287,0,0,0,0.0,0,0,0,0,0,0,2020-21
9817,34,67330.0,Sacramento,Folsom-Cordova Unified,20999,44,42,3,0.2,3,19,4,12,3,3,2020-21
9818,34,67348.0,Sacramento,Galt Joint Union Elementary,3484,0,0,0,0.0,0,0,0,0,0,0,2020-21
9819,34,67355.0,Sacramento,Galt Joint Union High,2262,21,20,2,0.9,3,13,0,3,2,0,2020-21
9820,34,75283.0,Sacramento,Natomas Unified,16226,75,70,0,0.4,5,60,2,7,0,1,2020-21
9821,34,67413.0,Sacramento,River Delta Joint Unified,2376,1,1,0,0.0,0,1,0,0,0,0,2020-21
9822,34,67421.0,Sacramento,Robla Elementary,2549,0,0,0,0.0,0,0,0,0,0,0,2020-21
9823,34,67439.0,Sacramento,Sacramento City Unified,46817,19,18,0,0.0,1,10,1,5,0,2,2020-21
9824,34,10348.0,Sacramento,Sacramento County Office of Education,3861,6,6,0,0.2,0,2,0,2,0,2,2020-21
9825,34,67447.0,Sacramento,San Juan Unified,54362,61,56,6,0.1,1,33,2,15,7,3,2020-21
9826,34,76505.0,Sacramento,Twin Rivers Unified,35800,21,21,2,0.1,3,10,1,5,2,0,2020-21
9827,35,75259.0,San Benito,Aromas - San Juan Unified,1082,1,1,0,0.1,1,0,0,0,0,0,2020-21
9828,35,67454.0,San Benito,Bitterwater-Tully Elementary,35,0,0,0,0.0,0,0,0,0,0,0,2020-21
9829,35,67462.0,San Benito,Cienega Union Elementary,30,0,0,0,0.0,0,0,0,0,0,0,2020-21
9830,35,67470.0,San Benito,Hollister,6173,3,3,0,0.0,0,2,1,0,0,0,2020-21
9831,35,67488.0,San Benito,Jefferson Elementary,6,0,0,0,0.0,0,0,0,0,0,0,2020-21
9832,35,67504.0,San Benito,North County Joint Union Elementary,763,0,0,0,0.0,0,0,0,0,0,0,2020-21
9833,35,67520.0,San Benito,Panoche Elementary,9,0,0,0,0.0,0,0,0,0,0,0,2020-21
9834,35,10355.0,San Benito,San Benito County Office of Education,48,1,1,0,2.1,0,0,1,0,0,0,2020-21
9835,35,67538.0,San Benito,San Benito High,3427,6,4,0,0.1,1,1,0,4,0,0,2020-21
9836,35,67553.0,San Benito,Southside Elementary,223,1,1,1,0.4,0,0,0,0,1,0,2020-21
9837,35,67561.0,San Benito,Tres Pinos Union Elementary,67,0,0,0,0.0,0,0,0,0,0,0,2020-21
9838,35,67579.0,San Benito,Willow Grove Union Elementary,14,0,0,0,0.0,0,0,0,0,0,0,2020-21
9839,36,67587.0,San Bernardino,Adelanto Elementary,8632,2,2,0,0.0,0,2,0,0,0,0,2020-21
9840,36,67595.0,San Bernardino,Alta Loma Elementary,5891,8,8,1,0.1,0,6,0,1,1,0,2020-21
9841,36,75077.0,San Bernardino,Apple Valley Unified,15224,10,10,0,0.1,3,4,3,0,0,0,2020-21
9842,36,73858.0,San Bernardino,Baker Valley Unified,131,0,0,0,0.0,0,0,0,0,0,0,2020-21
9843,36,67611.0,San Bernardino,Barstow Unified,6680,2,2,0,0.0,0,2,0,0,0,0,2020-21
9844,36,67637.0,San Bernardino,Bear Valley Unified,2382,15,14,1,0.6,0,5,2,7,1,0,2020-21
9845,36,67645.0,San Bernardino,Central Elementary,4465,3,3,0,0.1,0,1,1,1,0,0,2020-21
9846,36,67652.0,San Bernardino,Chaffey Joint Union High,24740,53,49,0,0.2,8,23,5,17,0,0,2020-21
9847,36,67678.0,San Bernardino,Chino Valley Unified,28423,110,102,5,0.4,3,62,7,33,5,0,2020-21
9848,36,67686.0,San Bernardino,Colton Joint Unified,21995,6,6,1,0.0,0,5,0,0,1,0,2020-21
9849,36,67694.0,San Bernardino,Cucamonga Elementary,2510,0,0,0,0.0,0,0,0,0,0,0,2020-21
9850,36,67702.0,San Bernardino,Etiwanda Elementary,14058,3,3,0,0.0,0,3,0,0,0,0,2020-21
9851,36,67710.0,San Bernardino,Fontana Unified,36685,23,22,1,0.1,5,12,0,3,2,1,2020-21
9852,36,67736.0,San Bernardino,Helendale Elementary,6870,2,2,0,0.0,0,1,0,1,0,0,2020-21
9853,36,75044.0,San Bernardino,Hesperia Unified,26208,30,28,0,0.1,4,13,10,3,0,0,2020-21
9854,36,75051.0,San Bernardino,Lucerne Valley Unified,12641,14,12,0,0.1,4,7,0,2,0,1,2020-21
9855,36,67777.0,San Bernardino,Morongo Unified,8574,10,10,0,0.1,1,6,2,0,0,1,2020-21
9856,36,67785.0,San Bernardino,Mountain View Elementary,2755,2,2,0,0.1,0,2,0,0,0,0,2020-21
9857,36,67793.0,San Bernardino,Mt. Baldy Joint Elementary,91,0,0,0,0.0,0,0,0,0,0,0,2020-21
9858,36,67801.0,San Bernardino,Needles Unified,1080,1,1,0,0.1,0,1,0,0,0,0,2020-21
9859,36,67819.0,San Bernardino,Ontario-Montclair,19911,5,5,0,0.0,1,1,1,1,0,1,2020-21
9860,36,67827.0,San Bernardino,Oro Grande,6766,0,0,0,0.0,0,0,0,0,0,0,2020-21
9861,36,67843.0,San Bernardino,Redlands Unified,21150,50,46,0,0.2,4,29,5,12,0,0,2020-21
9862,36,67850.0,San Bernardino,Rialto Unified,25347,2,2,0,0.0,1,1,0,0,0,0,2020-21
9863,36,67868.0,San Bernardino,Rim of the World Unified,3141,21,19,1,0.6,1,10,4,5,1,0,2020-21
9864,36,67876.0,San Bernardino,San Bernardino City Unified,54841,6,5,0,0.0,0,6,0,0,0,0,2020-21
9865,36,10363.0,San Bernardino,San Bernardino County Office of Education,6699,21,18,0,0.3,6,14,0,0,0,1,2020-21
9866,36,73890.0,San Bernardino,Silver Valley Unified,2346,1,1,0,0.0,0,0,0,1,0,0,2020-21
9867,36,73957.0,San Bernardino,Snowline Joint Unified,7861,18,16,2,0.2,6,3,1,4,2,2,2020-21
9868,36,67892.0,San Bernardino,Trona Joint Unified,291,7,7,1,2.4,0,2,0,4,1,0,2020-21
9869,36,75069.0,San Bernardino,Upland Unified,10569,12,12,4,0.1,1,5,2,0,4,0,2020-21
9870,36,67918.0,San Bernardino,Victor Elementary,13269,1,1,0,0.0,0,1,0,0,0,0,2020-21
9871,36,67934.0,San Bernardino,Victor Valley Union High,12777,0,0,0,0.0,0,0,0,0,0,0,2020-21
9872,36,67959.0,San Bernardino,Yucaipa-Calimesa Joint Unified,10155,19,18,0,0.2,1,15,3,0,0,0,2020-21
9873,37,67967.0,San Diego,Alpine Union Elementary,1661,1,1,0,0.1,0,1,0,0,0,0,2020-21
9874,37,76851.0,San Diego,Bonsall Unified,2305,7,7,1,0.3,3,0,3,0,1,0,2020-21
9875,37,67983.0,San Diego,Borrego Springs Unified,4260,2,2,0,0.0,0,1,0,1,0,0,2020-21
9876,37,67991.0,San Diego,Cajon Valley Union,17936,152,121,17,0.7,15,81,7,23,18,8,2020-21
9877,37,68007.0,San Diego,Cardiff Elementary,668,0,0,0,0.0,0,0,0,0,0,0,2020-21
9878,37,73551.0,San Diego,Carlsbad Unified,11408,42,37,4,0.3,1,22,4,9,4,2,2020-21
9879,37,68023.0,San Diego,Chula Vista Elementary,30703,6,6,0,0.0,1,4,0,0,0,1,2020-21
9880,37,68031.0,San Diego,Coronado Unified,2842,2,2,0,0.1,0,2,0,0,0,0,2020-21
9881,37,68049.0,San Diego,Dehesa Elementary,11187,0,0,0,0.0,0,0,0,0,0,0,2020-21
9882,37,68056.0,San Diego,Del Mar Union Elementary,4126,13,10,0,0.2,2,11,0,0,0,0,2020-21
9883,37,68080.0,San Diego,Encinitas Union Elementary,5168,5,5,0,0.1,0,4,0,0,0,1,2020-21
9884,37,68098.0,San Diego,Escondido Union,18601,49,46,1,0.2,3,29,4,9,1,3,2020-21
9885,37,68106.0,San Diego,Escondido Union High,9844,21,21,0,0.2,2,13,1,4,0,1,2020-21
9886,37,68114.0,San Diego,Fallbrook Union Elementary,5247,28,20,0,0.4,1,17,3,6,0,1,2020-21
9887,37,68122.0,San Diego,Fallbrook Union High,2215,1,1,0,0.0,0,1,0,0,0,0,2020-21
9888,37,68130.0,San Diego,Grossmont Union High,22738,78,73,0,0.3,3,40,10,23,0,2,2020-21
9889,37,68155.0,San Diego,Jamul-Dulzura Union Elementary,789,3,3,0,0.4,0,1,0,1,0,1,2020-21
9890,37,68163.0,San Diego,Julian Union Elementary,2184,1,1,0,0.0,0,1,0,0,0,0,2020-21
9891,37,68171.0,San Diego,Julian Union High,117,13,12,0,10.3,4,0,1,8,0,0,2020-21
9892,37,68197.0,San Diego,La Mesa-Spring Valley,12196,74,63,10,0.5,9,36,2,12,11,4,2020-21
9893,37,68189.0,San Diego,Lakeside Union Elementary,5420,24,23,0,0.4,2,16,2,4,0,0,2020-21
9894,37,68205.0,San Diego,Lemon Grove,3403,0,0,0,0.0,0,0,0,0,0,0,2020-21
9895,37,68213.0,San Diego,Mountain Empire Unified,4759,6,6,1,0.1,0,3,0,0,1,2,2020-21
9896,37,68221.0,San Diego,National Elementary,5373,0,0,0,0.0,0,0,0,0,0,0,2020-21
9897,37,73569.0,San Diego,Oceanside Unified,20495,28,27,0,0.1,0,20,4,4,0,0,2020-21
9898,37,68296.0,San Diego,Poway Unified,36545,70,66,1,0.2,12,41,5,10,1,1,2020-21
9899,37,68304.0,San Diego,Ramona City Unified,5370,39,33,1,0.6,6,15,5,11,1,1,2020-21
9900,37,68312.0,San Diego,Rancho Santa Fe Elementary,596,3,3,0,0.5,0,2,0,1,0,0,2020-21
9901,37,10371.0,San Diego,San Diego County Office of Education,7790,11,11,2,0.1,0,7,2,0,2,0,2020-21
9902,37,68338.0,San Diego,San Diego Unified,125143,81,72,3,0.1,14,34,8,14,3,8,2020-21
9903,37,68346.0,San Diego,San Dieguito Union High,13279,53,50,9,0.4,3,20,5,14,9,2,2020-21
9904,37,73791.0,San Diego,San Marcos Unified,20671,33,31,6,0.1,1,13,0,13,6,0,2020-21
9905,37,68353.0,San Diego,San Pasqual Union Elementary,523,8,4,0,0.8,0,7,0,0,0,1,2020-21
9906,37,68379.0,San Diego,San Ysidro Elementary,4558,1,1,0,0.0,0,1,0,0,0,0,2020-21
9907,37,68361.0,San Diego,Santee,6918,37,30,4,0.4,9,19,2,3,4,0,2020-21
9908,37,76471.0,San Diego,SBC - High Tech High,3511,5,5,0,0.1,0,5,0,0,0,0,2020-21
9909,37,77032.0,San Diego,SBE - Audeo Charter II,681,0,0,0,0.0,0,0,0,0,0,0,2020-21
9910,37,77172.0,San Diego,SBE - Baypoint Preparatory Academy San Diego,161,0,0,0,0.0,0,0,0,0,0,0,2020-21
9911,37,77164.0,San Diego,SBE - College Preparatory Middle,402,0,0,0,0.0,0,0,0,0,0,0,2020-21
9912,37,77099.0,San Diego,SBE - Grossmont Secondary,640,0,0,0,0.0,0,0,0,0,0,0,2020-21
9913,37,77107.0,San Diego,SBE - Sweetwater Secondary,546,0,0,0,0.0,0,0,0,0,0,0,2020-21
9914,37,77156.0,San Diego,SBE - Vista Springs Charter,257,0,0,0,0.0,0,0,0,0,0,0,2020-21
9915,37,68387.0,San Diego,Solana Beach Elementary,3080,9,6,0,0.2,0,8,1,0,0,0,2020-21
9916,37,68395.0,San Diego,South Bay Union,6720,0,0,0,0.0,0,0,0,0,0,0,2020-21
9917,37,68403.0,San Diego,Spencer Valley Elementary,4215,0,0,0,0.0,0,0,0,0,0,0,2020-21
9918,37,68411.0,San Diego,Sweetwater Union High,39801,23,21,5,0.1,5,8,1,2,6,1,2020-21
9919,37,68437.0,San Diego,Vallecitos Elementary,206,0,0,0,0.0,0,0,0,0,0,0,2020-21
9920,37,75614.0,San Diego,Valley Center-Pauma Unified,3999,13,13,1,0.3,0,7,2,3,1,0,2020-21
9921,37,68452.0,San Diego,Vista Unified,24135,414,305,75,1.3,119,86,12,93,97,7,2020-21
9922,37,75416.0,San Diego,Warner Unified,2646,3,3,0,0.1,1,1,0,1,0,0,2020-21
9923,38,10389.0,San Francisco,San Francisco County Office of Education,517,0,0,0,0.0,0,0,0,0,0,0,2020-21
9924,38,68478.0,San Francisco,San Francisco Unified,63980,16,15,1,0.0,1,10,1,3,1,0,2020-21
9925,38,77131.0,San Francisco,SBE - KIPP Bayview Elementary,144,0,0,0,0.0,0,0,0,0,0,0,2020-21
9926,38,76927.0,San Francisco,SBE - The New School of San Francisco,352,0,0,0,0.0,0,0,0,0,0,0,2020-21
9927,39,68486.0,San Joaquin,Banta Elementary,2028,6,6,0,0.3,0,2,0,1,0,3,2020-21
9928,39,68502.0,San Joaquin,Escalon Unified,3095,25,19,0,0.6,1,8,0,16,0,0,2020-21
9929,39,68544.0,San Joaquin,Jefferson Elementary,2363,15,12,3,0.5,1,11,0,0,3,0,2020-21
9930,39,76760.0,San Joaquin,Lammersville Joint Unified,6701,24,20,0,0.3,5,11,0,1,0,7,2020-21
9931,39,68569.0,San Joaquin,Lincoln Unified,9376,111,94,1,1.0,15,75,6,12,1,2,2020-21
9932,39,68577.0,San Joaquin,Linden Unified,2413,47,39,5,1.6,0,19,1,21,5,1,2020-21
9933,39,68585.0,San Joaquin,Lodi Unified,32006,354,301,13,0.9,143,99,13,71,13,15,2020-21
9934,39,68593.0,San Joaquin,Manteca Unified,24740,269,224,23,0.9,15,177,20,24,23,10,2020-21
9935,39,68619.0,San Joaquin,New Hope Elementary,190,2,2,0,1.1,1,1,0,0,0,0,2020-21
9936,39,68627.0,San Joaquin,New Jerusalem Elementary,7087,19,18,0,0.3,6,6,2,5,0,0,2020-21
9937,39,68635.0,San Joaquin,Oak View Union Elementary,392,10,10,0,2.6,4,1,1,4,0,0,2020-21
9938,39,68650.0,San Joaquin,Ripon Unified,5034,67,51,1,1.0,13,23,2,27,1,1,2020-21
9939,39,10397.0,San Joaquin,San Joaquin County Office of Education,5456,100,62,24,1.1,22,38,0,2,32,6,2020-21
9940,39,68676.0,San Joaquin,Stockton Unified,42427,9,9,0,0.0,1,5,0,0,0,3,2020-21
9941,39,75499.0,San Joaquin,Tracy Joint Unified,16114,14,12,2,0.1,2,9,0,1,2,0,2020-21
9942,40,68700.0,San Luis Obispo,Atascadero Unified,4623,9,9,1,0.2,2,4,2,0,1,0,2020-21
9943,40,68726.0,San Luis Obispo,Cayucos Elementary,197,3,3,2,1.5,0,1,0,0,2,0,2020-21
9944,40,75465.0,San Luis Obispo,Coast Unified,544,1,1,0,0.2,0,0,0,1,0,0,2020-21
9945,40,68759.0,San Luis Obispo,Lucia Mar Unified,10381,17,14,0,0.1,4,6,2,4,0,1,2020-21
9946,40,75457.0,San Luis Obispo,Paso Robles Joint Unified,6921,48,44,0,0.6,5,23,2,18,0,0,2020-21
