,Academic Year,County Code,District Code,County Name,District Name,Charter School,DASS,Reporting Category,Cumulative Enrollment,Homeless Student Enrollment,Temporarily Doubled Up,Temporary Shelters,Hotels/Motels,Temporarily Unsheltered,Missing/Unknown,Temporarily Doubled Up (percent),Temporary Shelters (percent),Hotels/Motels (percent),Temporarily Unsheltered (percent),Missing/Unknown (percent)
828,2019-20,47,10470.0,Siskiyou,Siskiyou County Office of Education,All,All,TA,893,43,36,2,3,2,0,83.7,4.7,7.0,4.7,0.0
829,2019-20,47,70466.0,Siskiyou,Siskiyou Union High,All,All,TA,581,35,27,6,1,1,0,77.1,17.1,2.9,2.9,0.0
830,2019-20,47,70482.0,Siskiyou,Weed Union Elementary,All,All,TA,312,27,14,4,6,3,0,51.9,14.8,22.2,11.1,0.0
831,2019-20,47,70490.0,Siskiyou,Willow Creek Elementary,All,All,TA,37,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
832,2019-20,47,70508.0,Siskiyou,Yreka Union Elementary,All,All,TA,1079,52,23,2,26,1,0,44.2,3.8,50.0,1.9,0.0
833,2019-20,47,70516.0,Siskiyou,Yreka Union High,All,All,TA,699,23,13,4,5,1,0,56.5,17.4,21.7,4.3,0.0
834,2019-20,48,70524.0,Solano,Benicia Unified,All,All,TA,4748,18,15,3,0,0,0,83.3,16.7,0.0,0.0,0.0
835,2019-20,48,70532.0,Solano,Dixon Unified,All,All,TA,3651,227,185,37,3,2,0,81.5,16.3,1.3,0.9,0.0
836,2019-20,48,70540.0,Solano,Fairfield-Suisun Unified,All,All,TA,22108,301,216,26,45,13,1,71.8,8.6,15.0,4.3,0.3
837,2019-20,48,10488.0,Solano,Solano County Office of Education,All,All,TA,1195,17,11,2,4,0,0,64.7,11.8,23.5,0.0,0.0
838,2019-20,48,70565.0,Solano,Travis Unified,All,All,TA,5776,32,28,0,4,0,0,87.5,0.0,12.5,0.0,0.0
839,2019-20,48,70573.0,Solano,Vacaville Unified,All,All,TA,14028,189,149,11,21,7,1,78.8,5.8,11.1,3.7,0.5
840,2019-20,48,70581.0,Solano,Vallejo City Unified,All,All,TA,14576,256,191,36,20,8,1,74.6,14.1,7.8,3.1,0.4
841,2019-20,49,70599.0,Sonoma,Alexander Valley Union Elementary,All,All,TA,115,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
842,2019-20,49,70615.0,Sonoma,Bellevue Union,All,All,TA,1701,74,62,12,0,0,0,83.8,16.2,0.0,0.0,0.0
843,2019-20,49,70623.0,Sonoma,Bennett Valley Union Elementary,All,All,TA,1038,1,0,1,0,0,0,0.0,100.0,0.0,0.0,0.0
844,2019-20,49,70649.0,Sonoma,Cinnabar Elementary,All,All,TA,274,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0
845,2019-20,49,70656.0,Sonoma,Cloverdale Unified,All,All,TA,1470,25,23,2,0,0,0,92.0,8.0,0.0,0.0,0.0
846,2019-20,49,73882.0,Sonoma,Cotati-Rohnert Park Unified,All,All,TA,6381,39,30,5,1,3,0,76.9,12.8,2.6,7.7,0.0
847,2019-20,49,70672.0,Sonoma,Dunham Elementary,All,All,TA,181,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
848,2019-20,49,70680.0,Sonoma,Forestville Union Elementary,All,All,TA,307,8,4,4,0,0,0,50.0,50.0,0.0,0.0,0.0
849,2019-20,49,70698.0,Sonoma,Fort Ross Elementary,All,All,TA,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
850,2019-20,49,70706.0,Sonoma,Geyserville Unified,All,All,TA,235,133,4,2,0,126,1,3.0,1.5,0.0,94.7,0.8
851,2019-20,49,70714.0,Sonoma,Gravenstein Union Elementary,All,All,TA,799,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0
852,2019-20,49,70722.0,Sonoma,Guerneville Elementary,All,All,TA,574,17,16,0,1,0,0,94.1,0.0,5.9,0.0,0.0
853,2019-20,49,70730.0,Sonoma,Harmony Union Elementary,All,All,TA,729,54,38,8,8,0,0,70.4,14.8,14.8,0.0,0.0
854,2019-20,49,75390.0,Sonoma,Healdsburg Unified,All,All,TA,1444,12,8,0,4,0,0,66.7,0.0,33.3,0.0,0.0
855,2019-20,49,70763.0,Sonoma,Horicon Elementary,All,All,TA,66,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
856,2019-20,49,70888.0,Sonoma,Kashia Elementary,All,All,TA,15,6,5,0,0,0,1,83.3,0.0,0.0,0.0,16.7
857,2019-20,49,70789.0,Sonoma,Kenwood ,All,All,TA,149,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
858,2019-20,49,70797.0,Sonoma,Liberty Elementary,All,All,TA,1352,15,11,1,0,3,0,73.3,6.7,0.0,20.0,0.0
859,2019-20,49,70805.0,Sonoma,Mark West Union Elementary,All,All,TA,1471,13,7,4,1,1,0,53.8,30.8,7.7,7.7,0.0
860,2019-20,49,70813.0,Sonoma,Monte Rio Union Elementary,All,All,TA,84,73,1,72,0,0,0,1.4,98.6,0.0,0.0,0.0
861,2019-20,49,70821.0,Sonoma,Montgomery Elementary,All,All,TA,35,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
862,2019-20,49,70839.0,Sonoma,Oak Grove Union Elementary,All,All,TA,1487,33,19,10,0,4,0,57.6,30.3,0.0,12.1,0.0
863,2019-20,49,70847.0,Sonoma,Old Adobe Union,All,All,TA,2195,4,1,3,0,0,0,25.0,75.0,0.0,0.0,0.0
864,2019-20,49,70854.0,Sonoma,Petaluma City Elementary,All,All,TA,2610,31,22,6,2,1,0,71.0,19.4,6.5,3.2,0.0
865,2019-20,49,70862.0,Sonoma,Petaluma Joint Union High,All,All,TA,5448,49,34,11,1,3,0,69.4,22.4,2.0,6.1,0.0
866,2019-20,49,70870.0,Sonoma,Piner-Olivet Union Elementary,All,All,TA,1347,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
867,2019-20,49,70896.0,Sonoma,Rincon Valley Union Elementary,All,All,TA,3377,16,12,2,0,1,1,75.0,12.5,0.0,6.3,6.3
868,2019-20,49,70904.0,Sonoma,Roseland,All,All,TA,2963,19,7,9,1,2,0,36.8,47.4,5.3,10.5,0.0
869,2019-20,49,70912.0,Sonoma,Santa Rosa Elementary,All,All,TA,5198,70,34,28,4,3,1,48.6,40.0,5.7,4.3,1.4
870,2019-20,49,70920.0,Sonoma,Santa Rosa High,All,All,TA,11404,148,87,40,11,10,0,58.8,27.0,7.4,6.8,0.0
871,2019-20,49,70938.0,Sonoma,Sebastopol Union Elementary,All,All,TA,921,3,1,0,0,2,0,33.3,0.0,0.0,66.7,0.0
872,2019-20,49,10496.0,Sonoma,Sonoma County Office of Education,All,All,TA,799,7,3,3,0,1,0,42.9,42.9,0.0,14.3,0.0
873,2019-20,49,70953.0,Sonoma,Sonoma Valley Unified,All,All,TA,4286,7,2,5,0,0,0,28.6,71.4,0.0,0.0,0.0
874,2019-20,49,70961.0,Sonoma,Twin Hills Union Elementary,All,All,TA,1211,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
875,2019-20,49,70979.0,Sonoma,Two Rock Union,All,All,TA,178,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
876,2019-20,49,70995.0,Sonoma,Waugh Elementary,All,All,TA,861,2,1,1,0,0,0,50.0,50.0,0.0,0.0,0.0
877,2019-20,49,71001.0,Sonoma,West Side Union Elementary,All,All,TA,177,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
878,2019-20,49,70607.0,Sonoma,West Sonoma County Union High,All,All,TA,1912,37,30,6,0,1,0,81.1,16.2,0.0,2.7,0.0
879,2019-20,49,71019.0,Sonoma,Wilmar Union Elementary,All,All,TA,252,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
880,2019-20,49,75358.0,Sonoma,Windsor Unified,All,All,TA,5117,106,72,5,27,2,0,67.9,4.7,25.5,1.9,0.0
881,2019-20,49,71035.0,Sonoma,Wright Elementary,All,All,TA,1523,3,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0
882,2019-20,50,71043.0,Stanislaus,Ceres Unified,All,All,TA,15684,339,301,10,22,3,3,88.8,2.9,6.5,0.9,0.9
883,2019-20,50,71050.0,Stanislaus,Chatom Union,All,All,TA,634,44,42,0,2,0,0,95.5,0.0,4.5,0.0,0.0
884,2019-20,50,71068.0,Stanislaus,Denair Unified,All,All,TA,1478,9,6,1,1,1,0,66.7,11.1,11.1,11.1,0.0
885,2019-20,50,71076.0,Stanislaus,Empire Union Elementary,All,All,TA,3286,18,9,3,6,0,0,50.0,16.7,33.3,0.0,0.0
886,2019-20,50,71084.0,Stanislaus,Gratton Elementary,All,All,TA,154,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
887,2019-20,50,71092.0,Stanislaus,Hart-Ransom Union Elementary,All,All,TA,1266,16,15,0,0,1,0,93.8,0.0,0.0,6.3,0.0
888,2019-20,50,71100.0,Stanislaus,Hickman Community Charter,All,All,TA,1091,1,0,1,0,0,0,0.0,100.0,0.0,0.0,0.0
889,2019-20,50,75549.0,Stanislaus,Hughson Unified,All,All,TA,2203,12,9,2,0,1,0,75.0,16.7,0.0,8.3,0.0
890,2019-20,50,71134.0,Stanislaus,Keyes Union,All,All,TA,1199,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0
891,2019-20,50,71142.0,Stanislaus,Knights Ferry Elementary,All,All,TA,161,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0
892,2019-20,50,71167.0,Stanislaus,Modesto City Elementary,All,All,TA,18917,291,167,46,69,5,4,57.4,15.8,23.7,1.7,1.4
893,2019-20,50,71175.0,Stanislaus,Modesto City High,All,All,TA,19787,178,139,8,29,1,1,78.1,4.5,16.3,0.6,0.6
894,2019-20,50,73601.0,Stanislaus,Newman-Crows Landing Unified,All,All,TA,3373,20,11,0,9,0,0,55.0,0.0,45.0,0.0,0.0
895,2019-20,50,75564.0,Stanislaus,Oakdale Joint Unified,All,All,TA,5679,52,34,1,15,2,0,65.4,1.9,28.8,3.8,0.0
896,2019-20,50,71209.0,Stanislaus,Paradise Elementary,All,All,TA,202,11,11,0,0,0,0,100.0,0.0,0.0,0.0,0.0
897,2019-20,50,71217.0,Stanislaus,Patterson Joint Unified,All,All,TA,6517,68,34,15,14,5,0,50.0,22.1,20.6,7.4,0.0
898,2019-20,50,75556.0,Stanislaus,Riverbank Unified,All,All,TA,3215,61,50,5,6,0,0,82.0,8.2,9.8,0.0,0.0
899,2019-20,50,71233.0,Stanislaus,Roberts Ferry Union Elementary,All,All,TA,190,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
900,2019-20,50,71266.0,Stanislaus,Salida Union Elementary,All,All,TA,3412,26,17,1,8,0,0,65.4,3.8,30.8,0.0,0.0
901,2019-20,50,71274.0,Stanislaus,Shiloh Elementary,All,All,TA,195,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
902,2019-20,50,10504.0,Stanislaus,Stanislaus County Office of Education,All,All,TA,3895,35,24,2,7,2,0,68.6,5.7,20.0,5.7,0.0
903,2019-20,50,71282.0,Stanislaus,Stanislaus Union Elementary,All,All,TA,3834,373,351,5,14,3,0,94.1,1.3,3.8,0.8,0.0
904,2019-20,50,71290.0,Stanislaus,Sylvan Union Elementary,All,All,TA,8828,48,24,5,19,0,0,50.0,10.4,39.6,0.0,0.0
905,2019-20,50,75739.0,Stanislaus,Turlock Unified,All,All,TA,15269,88,13,16,50,7,2,14.8,18.2,56.8,8.0,2.3
906,2019-20,50,71324.0,Stanislaus,Valley Home Joint Elementary,All,All,TA,184,5,2,3,0,0,0,40.0,60.0,0.0,0.0,0.0
907,2019-20,50,75572.0,Stanislaus,Waterford Unified,All,All,TA,3661,36,31,0,5,0,0,86.1,0.0,13.9,0.0,0.0
908,2019-20,51,71357.0,Sutter,Brittan Elementary,All,All,TA,471,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
909,2019-20,51,71365.0,Sutter,Browns Elementary,All,All,TA,149,4,2,2,0,0,0,50.0,50.0,0.0,0.0,0.0
910,2019-20,51,71373.0,Sutter,East Nicolaus Joint Union High,All,All,TA,325,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
911,2019-20,51,71381.0,Sutter,Franklin Elementary,All,All,TA,508,5,4,0,1,0,0,80.0,0.0,20.0,0.0,0.0
912,2019-20,51,71399.0,Sutter,Live Oak Unified,All,All,TA,2014,27,19,7,1,0,0,70.4,25.9,3.7,0.0,0.0
913,2019-20,51,71407.0,Sutter,Marcum-Illinois Union Elementary,All,All,TA,2644,54,43,3,4,4,0,79.6,5.6,7.4,7.4,0.0
914,2019-20,51,71415.0,Sutter,Meridian Elementary,All,All,TA,1661,10,6,0,4,0,0,60.0,0.0,40.0,0.0,0.0
915,2019-20,51,71423.0,Sutter,Nuestro Elementary,All,All,TA,823,10,10,0,0,0,0,100.0,0.0,0.0,0.0,0.0
916,2019-20,51,71431.0,Sutter,Pleasant Grove Joint Union,All,All,TA,174,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0
917,2019-20,51,10512.0,Sutter,Sutter County Office of Education,All,All,TA,562,10,6,0,2,1,1,60.0,0.0,20.0,10.0,10.0
918,2019-20,51,71449.0,Sutter,Sutter Union High,All,All,TA,837,28,27,0,0,1,0,96.4,0.0,0.0,3.6,0.0
919,2019-20,51,71456.0,Sutter,Winship-Robbins,All,All,TA,1519,17,10,2,1,4,0,58.8,11.8,5.9,23.5,0.0
920,2019-20,51,71464.0,Sutter,Yuba City Unified,All,All,TA,14006,232,158,14,51,9,0,68.1,6.0,22.0,3.9,0.0
921,2019-20,52,71472.0,Tehama,Antelope Elementary,All,All,TA,924,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0
922,2019-20,52,71498.0,Tehama,Corning Union Elementary,All,All,TA,2193,105,87,4,9,5,0,82.9,3.8,8.6,4.8,0.0
923,2019-20,52,71506.0,Tehama,Corning Union High,All,All,TA,1134,29,26,0,2,1,0,89.7,0.0,6.9,3.4,0.0
924,2019-20,52,71514.0,Tehama,Elkins Elementary,All,All,TA,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
925,2019-20,52,71522.0,Tehama,Evergreen Union,All,All,TA,1366,123,96,16,6,5,0,78.0,13.0,4.9,4.1,0.0
926,2019-20,52,71530.0,Tehama,Flournoy Union Elementary,All,All,TA,31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
927,2019-20,52,71555.0,Tehama,Kirkwood Elementary,All,All,TA,110,14,14,0,0,0,0,100.0,0.0,0.0,0.0,0.0
928,2019-20,52,71563.0,Tehama,Lassen View Union Elementary,All,All,TA,411,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
929,2019-20,52,71571.0,Tehama,Los Molinos Unified,All,All,TA,642,31,18,11,2,0,0,58.1,35.5,6.5,0.0,0.0
930,2019-20,52,71639.0,Tehama,Red Bluff Joint Union High,All,All,TA,1848,208,192,1,7,8,0,92.3,0.5,3.4,3.8,0.0
931,2019-20,52,71621.0,Tehama,Red Bluff Union Elementary,All,All,TA,2267,170,135,12,14,7,2,79.4,7.1,8.2,4.1,1.2
932,2019-20,52,71647.0,Tehama,Reeds Creek Elementary,All,All,TA,196,5,3,2,0,0,0,60.0,40.0,0.0,0.0,0.0
933,2019-20,52,71654.0,Tehama,Richfield Elementary,All,All,TA,258,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
934,2019-20,52,10520.0,Tehama,Tehama County Department of Education,All,All,TA,443,18,16,0,2,0,0,88.9,0.0,11.1,0.0,0.0
935,2019-20,53,71662.0,Trinity,Burnt Ranch Elementary,All,All,TA,93,5,5,0,0,0,0,100.0,0.0,0.0,0.0,0.0
936,2019-20,53,71670.0,Trinity,Coffee Creek Elementary,All,All,TA,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
937,2019-20,53,71696.0,Trinity,Douglas City Elementary,All,All,TA,187,3,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0
938,2019-20,53,71738.0,Trinity,Junction City Elementary,All,All,TA,82,9,6,3,0,0,0,66.7,33.3,0.0,0.0,0.0
939,2019-20,53,71746.0,Trinity,Lewiston Elementary,All,All,TA,71,1,0,1,0,0,0,0.0,100.0,0.0,0.0,0.0
940,2019-20,53,75028.0,Trinity,Mountain Valley Unified,All,All,TA,314,51,50,0,0,0,1,98.0,0.0,0.0,0.0,2.0
941,2019-20,53,73833.0,Trinity,Southern Trinity Joint Unified,All,All,TA,95,19,8,8,0,3,0,42.1,42.1,0.0,15.8,0.0
942,2019-20,53,76513.0,Trinity,Trinity Alps Unified,All,All,TA,717,30,10,12,5,3,0,33.3,40.0,16.7,10.0,0.0
943,2019-20,53,71761.0,Trinity,Trinity Center Elementary,All,All,TA,17,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0
944,2019-20,53,10538.0,Trinity,Trinity County Office of Education,All,All,TA,165,21,14,4,0,3,0,66.7,19.0,0.0,14.3,0.0
945,2019-20,54,71795.0,Tulare,Allensworth Elementary,All,All,TA,90,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
946,2019-20,54,71803.0,Tulare,Alpaugh Unified,All,All,TA,1244,4,1,2,1,0,0,25.0,50.0,25.0,0.0,0.0
947,2019-20,54,71811.0,Tulare,Alta Vista Elementary,All,All,TA,1564,6,6,0,0,0,0,100.0,0.0,0.0,0.0,0.0
948,2019-20,54,71829.0,Tulare,Buena Vista Elementary,All,All,TA,216,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
949,2019-20,54,71837.0,Tulare,Burton Elementary,All,All,TA,4953,62,58,0,0,4,0,93.5,0.0,0.0,6.5,0.0
950,2019-20,54,71852.0,Tulare,Columbine Elementary,All,All,TA,205,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
951,2019-20,54,71860.0,Tulare,Cutler-Orosi Joint Unified,All,All,TA,4263,179,156,6,4,13,0,87.2,3.4,2.2,7.3,0.0
952,2019-20,54,75531.0,Tulare,Dinuba Unified,All,All,TA,6934,52,0,50,2,0,0,0.0,96.2,3.8,0.0,0.0
953,2019-20,54,71894.0,Tulare,Ducor Union Elementary,All,All,TA,168,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
954,2019-20,54,71902.0,Tulare,Earlimart Elementary,All,All,TA,1766,56,50,0,5,0,1,89.3,0.0,8.9,0.0,1.8
955,2019-20,54,76836.0,Tulare,Exeter Unified,All,All,TA,2972,17,7,6,4,0,0,41.2,35.3,23.5,0.0,0.0
956,2019-20,54,75325.0,Tulare,Farmersville Unified,All,All,TA,2641,43,25,6,8,4,0,58.1,14.0,18.6,9.3,0.0
957,2019-20,54,71944.0,Tulare,Hope Elementary,All,All,TA,241,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
958,2019-20,54,71951.0,Tulare,Hot Springs Elementary,All,All,TA,25,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
959,2019-20,54,71969.0,Tulare,Kings River Union Elementary,All,All,TA,445,16,16,0,0,0,0,100.0,0.0,0.0,0.0,0.0
960,2019-20,54,71985.0,Tulare,Liberty Elementary,All,All,TA,662,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
961,2019-20,54,71993.0,Tulare,Lindsay Unified,All,All,TA,4267,394,167,0,6,213,8,42.4,0.0,1.5,54.1,2.0
962,2019-20,54,72009.0,Tulare,Monson-Sultana Joint Union Elementary,All,All,TA,487,7,7,0,0,0,0,100.0,0.0,0.0,0.0,0.0
963,2019-20,54,72017.0,Tulare,Oak Valley Union Elementary,All,All,TA,593,27,27,0,0,0,0,100.0,0.0,0.0,0.0,0.0
964,2019-20,54,72025.0,Tulare,Outside Creek Elementary,All,All,TA,113,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
965,2019-20,54,72033.0,Tulare,Palo Verde Union Elementary,All,All,TA,595,18,6,7,1,2,2,33.3,38.9,5.6,11.1,11.1
966,2019-20,54,72041.0,Tulare,Pixley Union Elementary,All,All,TA,1054,172,136,13,1,20,2,79.1,7.6,0.6,11.6,1.2
967,2019-20,54,72058.0,Tulare,Pleasant View Elementary,All,All,TA,501,14,14,0,0,0,0,100.0,0.0,0.0,0.0,0.0
968,2019-20,54,75523.0,Tulare,Porterville Unified,All,All,TA,15021,121,42,40,37,2,0,34.7,33.1,30.6,1.7,0.0
969,2019-20,54,72082.0,Tulare,Richgrove Elementary,All,All,TA,606,26,26,0,0,0,0,100.0,0.0,0.0,0.0,0.0
970,2019-20,54,72090.0,Tulare,Rockford Elementary,All,All,TA,351,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
971,2019-20,54,72108.0,Tulare,Saucelito Elementary,All,All,TA,84,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
972,2019-20,54,72116.0,Tulare,Sequoia Union Elementary,All,All,TA,369,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
973,2019-20,54,72132.0,Tulare,Springville Union Elementary,All,All,TA,342,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
974,2019-20,54,72140.0,Tulare,Stone Corral Elementary,All,All,TA,902,34,31,1,0,1,1,91.2,2.9,0.0,2.9,2.9
975,2019-20,54,72157.0,Tulare,Strathmore Union Elementary,All,All,TA,792,5,2,0,3,0,0,40.0,0.0,60.0,0.0,0.0
976,2019-20,54,72173.0,Tulare,Sundale Union Elementary,All,All,TA,835,63,63,0,0,0,0,100.0,0.0,0.0,0.0,0.0
977,2019-20,54,72181.0,Tulare,Sunnyside Union Elementary,All,All,TA,406,18,18,0,0,0,0,100.0,0.0,0.0,0.0,0.0
978,2019-20,54,72199.0,Tulare,Terra Bella Union Elementary,All,All,TA,889,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
979,2019-20,54,72207.0,Tulare,Three Rivers Union Elementary,All,All,TA,146,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
980,2019-20,54,72215.0,Tulare,Tipton Elementary,All,All,TA,571,12,12,0,0,0,0,100.0,0.0,0.0,0.0,0.0
981,2019-20,54,72223.0,Tulare,Traver Joint Elementary,All,All,TA,245,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
982,2019-20,54,72231.0,Tulare,Tulare City,All,All,TA,10010,423,397,10,16,0,0,93.9,2.4,3.8,0.0,0.0
983,2019-20,54,10546.0,Tulare,Tulare County Office of Education,All,All,TA,3686,23,15,4,3,1,0,65.2,17.4,13.0,4.3,0.0
984,2019-20,54,72249.0,Tulare,Tulare Joint Union High,All,All,TA,5895,167,122,26,10,9,0,73.1,15.6,6.0,5.4,0.0
985,2019-20,54,72256.0,Tulare,Visalia Unified,All,All,TA,30541,822,677,65,56,24,0,82.4,7.9,6.8,2.9,0.0
986,2019-20,54,72264.0,Tulare,Waukena Joint Union Elementary,All,All,TA,229,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
987,2019-20,54,76794.0,Tulare,Woodlake Unified,All,All,TA,2211,20,19,0,0,0,1,95.0,0.0,0.0,0.0,5.0
988,2019-20,54,72298.0,Tulare,Woodville Union Elementary,All,All,TA,453,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
989,2019-20,55,72306.0,Tuolumne,Belleview Elementary,All,All,TA,187,6,6,0,0,0,0,100.0,0.0,0.0,0.0,0.0
990,2019-20,55,75184.0,Tuolumne,Big Oak Flat-Groveland Unified,All,All,TA,333,21,14,4,3,0,0,66.7,19.0,14.3,0.0,0.0
991,2019-20,55,72348.0,Tuolumne,Columbia Union,All,All,TA,501,32,25,2,5,0,0,78.1,6.3,15.6,0.0,0.0
992,2019-20,55,72355.0,Tuolumne,Curtis Creek Elementary,All,All,TA,522,41,37,2,2,0,0,90.2,4.9,4.9,0.0,0.0
993,2019-20,55,72363.0,Tuolumne,Jamestown Elementary,All,All,TA,408,50,47,0,0,0,3,94.0,0.0,0.0,0.0,6.0
994,2019-20,55,72371.0,Tuolumne,Sonora Elementary,All,All,TA,774,28,20,8,0,0,0,71.4,28.6,0.0,0.0,0.0
995,2019-20,55,72389.0,Tuolumne,Sonora Union High,All,All,TA,1135,34,21,8,4,1,0,61.8,23.5,11.8,2.9,0.0
996,2019-20,55,72397.0,Tuolumne,Soulsbyville Elementary,All,All,TA,585,38,34,2,0,0,2,89.5,5.3,0.0,0.0,5.3
997,2019-20,55,72405.0,Tuolumne,Summerville Elementary,All,All,TA,421,41,37,2,0,0,2,90.2,4.9,0.0,0.0,4.9
998,2019-20,55,72413.0,Tuolumne,Summerville Union High,All,All,TA,1207,10,2,7,1,0,0,20.0,70.0,10.0,0.0,0.0
999,2019-20,55,10553.0,Tuolumne,Tuolumne County Superintendent of Schools,All,All,TA,177,11,8,2,0,0,1,72.7,18.2,0.0,0.0,9.1
1000,2019-20,55,72421.0,Tuolumne,Twain Harte,All,All,TA,300,13,9,2,0,2,0,69.2,15.4,0.0,15.4,0.0
1001,2019-20,56,72447.0,Ventura,Briggs Elementary,All,All,TA,541,37,37,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1002,2019-20,56,73759.0,Ventura,Conejo Valley Unified,All,All,TA,18797,267,226,15,18,7,1,84.6,5.6,6.7,2.6,0.4
1003,2019-20,56,72454.0,Ventura,Fillmore Unified,All,All,TA,3854,119,86,33,0,0,0,72.3,27.7,0.0,0.0,0.0
1004,2019-20,56,72462.0,Ventura,Hueneme Elementary,All,All,TA,8262,24,14,3,4,3,0,58.3,12.5,16.7,12.5,0.0
1005,2019-20,56,72470.0,Ventura,Mesa Union Elementary,All,All,TA,1172,9,9,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1006,2019-20,56,73940.0,Ventura,Moorpark Unified,All,All,TA,6870,25,16,2,4,3,0,64.0,8.0,16.0,12.0,0.0
1007,2019-20,56,72504.0,Ventura,Mupu Elementary,All,All,TA,174,18,13,5,0,0,0,72.2,27.8,0.0,0.0,0.0
1008,2019-20,56,73874.0,Ventura,Oak Park Unified,All,All,TA,4635,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1009,2019-20,56,72512.0,Ventura,Ocean View,All,All,TA,2561,59,51,6,2,0,0,86.4,10.2,3.4,0.0,0.0
1010,2019-20,56,72520.0,Ventura,Ojai Unified,All,All,TA,2529,35,23,5,3,4,0,65.7,14.3,8.6,11.4,0.0
1011,2019-20,56,72538.0,Ventura,Oxnard,All,All,TA,16197,840,674,43,19,98,6,80.2,5.1,2.3,11.7,0.7
1012,2019-20,56,72546.0,Ventura,Oxnard Union High,All,All,TA,18304,2236,2172,38,20,6,0,97.1,1.7,0.9,0.3,0.0
1013,2019-20,56,72553.0,Ventura,Pleasant Valley,All,All,TA,8005,159,138,8,13,0,0,86.8,5.0,8.2,0.0,0.0
1014,2019-20,56,72561.0,Ventura,Rio Elementary,All,All,TA,5476,617,613,0,1,3,0,99.4,0.0,0.2,0.5,0.0
1015,2019-20,56,72579.0,Ventura,Santa Clara Elementary,All,All,TA,58,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1016,2019-20,56,76828.0,Ventura,Santa Paula Unified,All,All,TA,5321,573,547,1,19,6,0,95.5,0.2,3.3,1.0,0.0
1017,2019-20,56,72603.0,Ventura,Simi Valley Unified,All,All,TA,17052,154,125,15,9,5,0,81.2,9.7,5.8,3.2,0.0
1018,2019-20,56,72611.0,Ventura,Somis Union,All,All,TA,259,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1019,2019-20,56,10561.0,Ventura,Ventura County Office of Education,All,All,TA,4819,253,204,17,12,19,1,80.6,6.7,4.7,7.5,0.4
1020,2019-20,56,72652.0,Ventura,Ventura Unified,All,All,TA,16673,926,573,272,67,14,0,61.9,29.4,7.2,1.5,0.0
